28.05.15,2nd round,female,Francesca Schiavone,Svetlana Kuznetsova,"6-711, 7-5, 10-8",Paris,Clay,83/144 (58%),111/162 (69%),52/83 (63%),64/111 (58%),27/61 (44%),17/51 (33%),10/23 (43%),8/19 (42%),81/162 (50%),65/144 (45%),160/306 (52%),146/306 (48%),3,10,2,2,Italy,"23.06.80, 34 years",166 cm,64 kg,1998,Right-handed,92,652,10.230.306 $,Russia,"27.06.85, 29 years",174 cm,73 kg,2000,Right-handed,18,2118,18.323.719 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29.05.15,2nd round,female,Anastasia Rodionova/Arina Rodionova,Zarina Diyas/Yi-Fan Xu,"6-75, 6-3, 7-63",Paris,Clay,101/142 (71%),82/113 (73%),56/101 (55%),42/82 (51%),20/41 (49%),13/31 (42%),8/20 (40%),7/25 (28%),58/113 (51%),66/142 (46%),134/255 (53%),121/255 (47%),3,5,0,1,Australia,"12.05.82, 33 years",167 cm,59 kg,1997,Right-handed,-,-,-,Russia,"15.12.89, 25 years",-,-,-,-,-,-,-,Kazakhstan,"18.10.93, 21 years",-,-,-,-,-,-,-,China,"08.08.88, 26 years",-,-,-,-,-,-,-
31.05.15,3rd round,female,Martina Hingis/Sania Mirza,Karin Knapp/Roberta Vinci,"6-1, 6-4",Paris,Clay,32/51 (63%),35/52 (67%),20/32 (63%),16/35 (46%),9/19 (47%),3/17 (18%),6/9 (67%),3/5 (60%),33/52 (63%),22/51 (43%),62/103 (60%),41/103 (40%),2,0,1,0,Switzerland,"30.09.80, 34 years",170 cm,59 kg,1994,Right-handed,-,-,-,India,"15.11.86, 28 years",173 cm,57 kg,2003,Right-handed,-,-,-,Italy,"28.06.87, 27 years",180 cm,72 kg,2002,Right-handed,-,-,-,Italy,"18.02.83, 32 years",163 cm,60 kg,1999,Right-handed,-,-,-
03.06.15,2nd round,male,Shunrou Takeshima,Konosuke Kiryu,"6-1, 6-1",Japan F5,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Japan,"25.08.90, 24 years",-,-,-,-,-,-,7.026 $,Japan,"11.12.95, 19 years",-,-,-,-,-,-,320 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29.05.15,3rd round,female,Flavia Pennetta,Carla Suarez Navarro,"6-3, 6-4",Paris,Clay,39/61 (64%),27/44 (61%),23/39 (59%),12/27 (44%),9/22 (41%),3/17 (18%),7/10 (70%),5/11 (45%),29/44 (66%),29/61 (48%),61/105 (58%),44/105 (42%),3,3,,,Italy,"25.02.82, 33 years",172 cm,58 kg,2000,Right-handed,28,1731,9.791.881 $,Spain,"03.09.88, 26 years",-,-,-,-,8,3645,4.253.228 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.06.15,1st round,male,Sasha Merzetti,Yacoub Makzoume,"6-3, 6-1",Lebanon F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Italy,"01.03.97, 18 years",-,-,-,-,-,-,104 $,Syria,"03.05.95, 20 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Alexander Braun,Michael Chaker,"6-1, 6-0",Lebanon F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Germany,"28.03.95, 20 years",-,-,-,-,-,-,400 $,Lebanon,"17.09.96, 18 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25.05.15,1st round,female,Paula Kania,Mona Barthel,"5-7, 6-2, 6-4",Paris,Clay,64/100 (64%),59/105 (56%),41/64 (64%),37/59 (63%),18/36 (50%),21/46 (46%),6/10 (60%),4/9 (44%),47/105 (45%),41/100 (41%),106/205 (52%),99/205 (48%),4,5,3,5,Poland,"06.11.92, 22 years",-,-,-,-,160,326,-,Germany,"11.07.90, 24 years",-,-,-,-,41,1203,1.651.003 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25.05.15,1st round,female,Sabine Lisicki,Monica Puig,"6-3, 6-2",Paris,Clay,33/55 (60%),25/49 (51%),25/33 (76%),14/25 (56%),12/22 (55%),11/24 (46%),4/6 (67%),1/3 (33%),24/49 (49%),18/55 (33%),61/104 (59%),43/104 (41%),3,5,5,0,Germany,"22.09.89, 25 years",-,-,-,-,19,2105,5.348.217 $,0,"27.09.93, 21 years",-,-,-,-,86,680,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26.05.15,1st round,female,Caroline Wozniacki,Karin Knapp,"6-3, 6-0",Paris,Clay,31/45 (69%),47/74 (64%),23/31 (74%),26/47 (55%),9/14 (64%),9/27 (33%),5/15 (33%),0/1 (0%),39/74 (53%),13/45 (29%),71/119 (60%),48/119 (40%),0,5,0,1,Denmark,"11.07.90, 24 years",177 cm,58 kg,2005,Right-handed,5,4940,19.322.865 $,Italy,"28.06.87, 27 years",180 cm,72 kg,2002,Right-handed,42,1175,1.480.778 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27.05.15,2nd round,female,Alize Cornet,Alexandra Dulgheru,"6-2, 7-5",Paris,Clay,60/78 (77%),55/66 (83%),36/60 (60%),29/55 (53%),11/18 (61%),4/11 (36%),5/10 (50%),2/8 (25%),33/66 (50%),31/78 (40%),80/144 (56%),64/144 (44%),3,3,1,0,France,"22.01.90, 25 years",171 cm,59 kg,-,-,29,1700,3.726.903 $,Romania,"30.05.89, 26 years",-,-,-,-,51,1002,1.467.527 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27.05.15,2nd round,female,Samantha Stosur,Amandine Hesse,"6-0, 6-1",Paris,Clay,31/44 (70%),16/37 (43%),24/31 (77%),7/16 (44%),8/13 (62%),7/21 (33%),5/8 (63%),0/6 (0%),23/37 (62%),12/44 (27%),55/81 (68%),26/81 (32%),2,3,3,2,Australia,"30.03.84, 31 years",172 cm,65 kg,-,Right-handed,22,2010,14.104.099 $,France,"16.01.93, 22 years",-,-,-,-,272,158,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.06.15,1st round,female,Fernanda Brito,Jessica Ho,"6-4, 4-6, 6-1",Manzanillo,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Chile,"14.02.92, 23 years",-,-,-,-,328,111,-,USA,"05.01.97, 18 years",-,-,-,-,808,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Francesca Segarelli,Stephanie Nemtsova,"6-4, 6-2",Manzanillo,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Dominican Republic,"05.09.90, 24 years",-,-,-,-,432,68,-,USA,"15.04.98, 17 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,2nd round,female,Anastasia Nefedova,Tornado Alicia Black,"4-6, 1-0 retired Tornado Alicia Black",Manzanillo,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Russia,"11.01.99, 16 years",-,-,-,-,812,16,-,USA,"12.05.98, 17 years",-,-,-,-,417,73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Francesca Rescaldani,Sara Kelly,"7-63, 6-1",Manzanillo,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Argentina,"22.08.94, 20 years",-,-,-,-,873,17,-,USA,"23.07.97, 17 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,female,Camila Giangreco Campiz,Camila Fuentes,"6-4, 6-4",Manzanillo,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Paraguay,"24.08.96, 18 years",-,-,-,-,776,18,-,Mexico,"29.09.95, 19 years",-,-,-,-,630,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,2nd round,female,Veronica Miroshnichenko,Steffi Carruthers,"7-5, 6-2",Manzanillo,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Russia,"19.11.97, 17 years",-,-,-,-,-,-,-,Samoa,"24.05.93, 22 years",-,-,-,-,770,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,2nd round,female,Fernanda Brito,Eva Raszkiewicz,"6-4, 6-1",Manzanillo,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Chile,"14.02.92, 23 years",-,-,-,-,328,111,-,USA,"22.12.92, 22 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20.05.15,q 1,female,Margarita Gasparyan,Stephanie Vogt,"6-2, 6-2",Paris,Clay,35/49 (71%),48/70 (69%),25/35 (71%),22/48 (46%),9/14 (64%),10/22 (45%),5/15 (33%),1/2 (50%),38/70 (54%),15/49 (31%),72/119 (61%),47/119 (39%),0,2,4,1,Russia,"01.09.94, 20 years",-,-,-,-,116,476,-,Liechtenstein,"15.02.90, 25 years",-,-,-,-,191,275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Barbara Gatica,Mariaryeni Gutierrez,"6-4, 6-4",Manzanillo,Hard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Chile,"16.08.96, 18 years",-,-,-,-,827,15,-,Venezuela,"05.05.89, 26 years",-,-,-,-,888,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29.05.15,3rd round,female,Alize Cornet,Mirjana Lucic-Baroni,"4-6, 6-3, 7-5",Paris,Clay,77/115 (67%),60/105 (57%),50/77 (65%),34/60 (57%),14/38 (37%),19/45 (42%),7/12 (58%),6/13 (46%),52/105 (50%),51/115 (44%),116/220 (53%),104/220 (47%),6,4,4,0,France,"22.01.90, 25 years",171 cm,59 kg,-,-,29,1700,3.726.903 $,Croatia,"09.03.82, 33 years",-,-,-,-,70,819,2.096.669 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28.05.15,2nd round,female,Alison Van Uytvanck,Zarina Diyas,"0-6, 6-1, 6-4",Paris,Clay,37/66 (56%),47/61 (77%),22/37 (59%),32/47 (68%),15/29 (52%),4/14 (29%),5/8 (63%),4/7 (57%),25/61 (41%),29/66 (44%),62/127 (49%),65/127 (51%),2,3,0,1,Belgium,"26.03.94, 21 years",-,-,-,-,93,647,-,Kazakhstan,"18.10.93, 21 years",-,-,-,-,32,1375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20.05.15,q 1,female,Jana Cepelova,Anastasiya Vasylyeva,"7-5, 6-3",Paris,Clay,57/84 (68%),42/74 (57%),38/57 (67%),24/42 (57%),12/27 (44%),13/32 (41%),5/8 (63%),3/9 (33%),37/74 (50%),34/84 (40%),87/158 (55%),71/158 (45%),3,1,0,3,Slovakia,"29.05.93, 22 years",-,-,-,-,110,531,-,Ukraine,"18.01.92, 23 years",-,-,-,-,213,232,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
04.06.15,2nd round,male,Adrian Sikora,Abdullah Maqdas,"6-4, 6-2",Lebanon F1,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Slovakia,"05.07.88, 26 years",175 cm,68 kg,-,Right-handed,342,134,88.514 $,Kuwait,"31.03.87, 28 years",-,-,-,-,887,16,38.562 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24.05.15,1st round,female,Kurumi Nara,Oceane Dodin,"3-6, 7-5, 6-1",Paris,Clay,70/93 (75%),52/89 (58%),41/70 (59%),36/52 (69%),9/23 (39%),8/37 (22%),7/10 (70%),5/11 (45%),45/89 (51%),43/93 (46%),95/182 (52%),87/182 (48%),1,14,0,2,Japan,"30.12.91, 23 years",-,-,-,-,55,960,-,France,"24.10.96, 18 years",-,-,-,-,142,391,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28.05.15,2nd round,female,Irina Falconi,Sesil Karatantcheva,"3-6, 6-1, 6-2",Paris,Clay,47/72 (65%),58/82 (71%),29/47 (62%),34/58 (59%),11/25 (44%),4/24 (17%),8/10 (80%),5/6 (83%),44/82 (54%),32/72 (44%),84/154 (55%),70/154 (45%),4,5,,,USA,"04.05.90, 25 years",-,-,-,-,85,685,-,Kazakhstan,"08.08.89, 25 years",173 cm,62 kg,-,Right-handed,106,565,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Duje Kekez,Stefan Roganovic,"6-1, 6-0",Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Croatia,"30.03.93, 22 years",-,-,-,-,593,49,29.130 $,Serbia,"25.04.96, 19 years",-,-,-,-,-,-,700 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28.05.15,2nd round,female,Victoria Azarenka,Lucie Hradecka,"6-2, 6-3",Paris,Clay,33/42 (79%),25/51 (49%),23/33 (70%),14/25 (56%),3/9 (33%),7/26 (27%),6/8 (75%),2/3 (67%),30/51 (59%),16/42 (38%),56/93 (60%),37/93 (40%),3,3,1,0,Belarus,"31.07.89, 25 years",-,-,-,-,27,1733,24.223.706 $,Czech Republic,"21.05.85, 30 years",176 cm,65 kg,-,Right-handed,61,896,3.240.884 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Vlad Victor Cornea,Jerome Inzerillo,"5-7, 7-5, 6-4",Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Romania,"24.09.93, 21 years",-,-,-,-,-,-,8.596 $,France,"15.02.90, 25 years",174 cm,65 kg,-,Right-handed,594,49,45.939 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Nerman Fatic,Viktor Filipenko,"6-2, 7-5",Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bosnia and Herzeg.,"24.10.94, 20 years",-,-,-,-,739,30,10.369 $,Hungary,"25.09.91, 23 years",-,-,-,-,857,19,13.296 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Elmar Ejupovic,Darko Jandric,"6-4, 6-1",Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bosnia and Herzeg.,"01.02.93, 22 years",-,-,-,-,861,19,4.034 $,Serbia,"02.09.94, 20 years",-,-,-,-,-,-,4.585 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1st round,male,Tom Kocevar-Desman,Matteo Herrmann-Zunic,1-0 retired Matteo Herrmann-Zunic,Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Slovenia,"10.07.90, 24 years",-,-,-,-,507,68,22.946 $,Germany,"29.12.98, 16 years",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Matej Maruscak,Martin Nikic,"6-2, 6-3",Bosnia &,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Slovakia,"17.01.95, 20 years",-,-,-,-,-,-,2.271 $,Croatia,"29.01.97, 18 years",-,-,-,-,-,-,140 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29.05.15,3rd round,female,Lucie Safarova,Sabine Lisicki,"6-3, 7-62",Paris,Clay,51/78 (65%),48/80 (60%),37/51 (73%),33/48 (69%),16/27 (59%),14/32 (44%),3/9 (33%),1/7 (14%),33/80 (41%),25/78 (32%),86/158 (54%),72/158 (46%),4,2,3,7,Czech Republic,"04.02.87, 28 years",177 cm,64 kg,2002,Left-handed,13,2995,5.657.303 $,Germany,"22.09.89, 25 years",-,-,-,-,19,2105,5.348.217 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30.05.15,3rd round,female,Serena Williams,Victoria Azarenka,"3-6, 6-4, 6-2",Paris,Clay,43/76 (57%),62/91 (68%),27/43 (63%),36/62 (58%),18/33 (55%),12/29 (41%),6/13 (46%),4/9 (44%),43/91 (47%),31/76 (41%),88/167 (53%),79/167 (47%),6,1,10,3,USA,"26.09.81, 33 years",175 cm,61 kg,1995,Right-handed,1,9361,63.500.779 $,Belarus,"31.07.89, 25 years",-,-,-,-,27,1733,24.223.706 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Georgia Brescia,Nastassja Burnett,"6-1, 2-6, 6-4",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Italy,"10.02.96, 19 years",-,-,-,-,477,56,-,Italy,"20.02.92, 23 years",-,-,-,-,743,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Jasmine Paolini,Laura Pous-Tio,"6-2, 2-6, 6-3",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Italy,"04.01.96, 19 years",-,-,-,-,342,104,-,Spain,"01.10.84, 30 years",173 cm,64 kg,2003,Right-handed,207,245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Myrtille Georges,Paula Ormaechea,"6-2, 6-4",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,France,"21.12.90, 24 years",-,-,-,-,282,147,-,Argentina,"28.09.92, 22 years",-,-,-,-,172,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Cindy Burger,Viktorija Golubic,"3-6, 6-4, 6-3",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Holland,"25.11.92, 22 years",-,-,-,-,196,267,-,Switzerland,"16.10.92, 22 years",-,-,-,-,241,188,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Andrea Gamiz,Patricia Mayr-Achleitner,"6-4, 6-3",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Venezuela,"31.10.92, 22 years",-,-,-,-,310,123,-,Austria,"08.11.86, 28 years",-,-,-,-,201,258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Olivia Rogowska,Cristiana Ferrando,"6-4, 4-6, 6-1",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Australia,"07.06.91, 24 years",-,-,-,-,200,261,-,Italy,"10.08.95, 19 years",-,-,-,-,572,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Vitalia Diatchenko,Allie Kiick,"6-3, 5-7, 6-3",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Russia,"02.08.90, 24 years",-,-,-,-,91,657,-,USA,"30.06.95, 19 years",-,-,-,-,206,247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,2nd round,female,Romina Oprandi,Renata Voracova,"7-65, 6-1",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Switzerland,"29.03.86, 29 years",172 cm,66 kg,2005,Right-handed,175,298,1.385.230 $,Czech Republic,"06.10.83, 31 years",176 cm,62 kg,-,Right-handed,186,278,1.202.499 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,female,Claudia Giovine,Sorana Cirstea,"6-3, 3-6, 6-2",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Italy,"18.07.90, 24 years",-,-,-,-,462,60,-,Romania,"07.04.90, 25 years",-,-,-,-,144,371,2.982.378 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,2nd round,female,Stephanie Vogt,Myrtille Georges,"5-7, 6-4, 6-4",Brescia,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Liechtenstein,"15.02.90, 25 years",-,-,-,-,191,275,-,France,"21.12.90, 24 years",-,-,-,-,282,147,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22.05.15,qual.,female,Petra Martic,Tereza Mrdeza,"5-7, 6-2, 6-2",Paris,Clay,53/98 (54%),63/86 (73%),35/53 (66%),32/63 (51%),23/45 (51%),11/23 (48%),6/7 (86%),3/10 (30%),43/86 (50%),40/98 (41%),101/184 (55%),83/184 (45%),6,4,2,0,Croatia,"19.01.91, 24 years",-,-,-,-,158,330,1.413.278 $,Croatia,"14.11.90, 24 years",-,-,-,-,188,278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20.05.15,q 1,female,Tereza Mrdeza,Kimiko Date-Krumm,"6-4, 6-3",Paris,Clay,52/65 (80%),46/68 (68%),30/52 (58%),23/46 (50%),7/13 (54%),10/22 (45%),5/12 (42%),2/5 (40%),35/68 (51%),28/65 (43%),72/133 (54%),61/133 (46%),1,1,,,Croatia,"14.11.90, 24 years",-,-,-,-,188,278,-,Japan,"28.09.70, 44 years",-,-,-,-,150,353,3.840.983 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,2nd round,male,Juan Pablo Ficovich,Alexander Bublik,"3-6, 6-3, 6-4",French Open,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Argentina,"24.01.97, 18 years",-,-,-,-,687,35,7.187 $,Russia,"17.06.97, 17 years",-,-,-,-,894,16,3.714 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,3rd round,male,Michael Mmoh,Theo Fournerie,"6-1, 6-0",French Open,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,USA,"10.01.98, 17 years",-,-,-,-,633,42,14.068 $,France,"06.03.97, 18 years",-,-,-,-,514,67,12.127 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02.06.15,1st round,male,Julien Cagnina,Lucas Renard,"6-2, 6-1",Italy F12,Clay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Belgium,"04.06.94, 21 years",-,-,-,-,292,162,32.784 $,Sweden,"30.09.92, 22 years",-,-,-,-,839,20,23.334 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26.05.15,1st round,female,Irina Falconi,Manon Arcangioli,"6-2, 6-0",Paris,Clay,23/38 (61%),22/35 (63%),19/23 (83%),5/22 (23%),8/15 (53%),4/13 (31%),6/6 (100%),1/1 (100%),26/35 (74%),11/38 (29%),53/73 (73%),20/73 (27%),2,2,1,0,USA,"04.05.90, 25 years",-,-,-,-,85,685,-,France,"28.08.94, 20 years",-,-,-,-,276,155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20.05.15,q 1,female,Paula Kania,Alla Kudryavtseva,"7-5, 6-4",Paris,Clay,56/93 (60%),38/70 (54%),37/56 (66%),15/38 (39%),10/37 (27%),12/32 (38%),8/16 (50%),6/17 (35%),43/70 (61%),46/93 (49%),90/163 (55%),73/163 (45%),2,2,0,3,Poland,"06.11.92, 22 years",-,-,-,-,160,326,-,Russia,"03.11.87, 27 years",178 cm,70 kg,2005,Right-handed,128,420,2.348.226 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20.05.15,q 1,female,Mariana Duque-Marino,Nigina Abduraimova,"6-1, 6-2",Paris,Clay,23/44 (52%),32/56 (57%),16/23 (70%),16/32 (50%),12/21 (57%),7/24 (29%),6/9 (67%),1/2 (50%),33/56 (59%),16/44 (36%),61/100 (61%),39/100 (39%),2,4,4,2,Colombia,"12.08.89, 25 years",169 cm,58 kg,-,Right-handed,104,576,-,Uzbekistan,"07.07.94, 20 years",-,-,-,-,180,290,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.01.70,1st round,male,Marcel Granollers,Richard Berankis,"6-2, 6-4",Prostejov Challenger,Clay,38/55 (69%),38/67 (57%),27/38 (71%),21/38 (55%),10/17 (59%),14/29 (48%),4/6 (67%),1/2 (50%),32/67 (48%),18/55 (33%),69/122 (57%),53/122 (43%),1,4,3,0,Spain,"12.04.86, 29 years",-,-,-,-,57,845,6.560.330 $,Lithuania,"21.06.90, 24 years",173 cm,69 kg,-,Right-handed,93,573,1.029.970 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.06.15,1st round,male,Matthias Bachinger,Pablo Carreno-Busta,"6-3, 1-6, 6-3",Prostejov Challenger,Clay,42/79 (53%),43/71 (61%),32/42 (76%),35/43 (81%),21/37 (57%),14/28 (50%),2/4 (50%),2/5 (40%),22/71 (31%),26/79 (33%),75/150 (50%),75/150 (50%),3,2,4,6,Germany,"02.04.87, 28 years",187 cm,83 kg,2005,Right-handed,124,431,1.007.169 $,Spain,"12.07.91, 23 years",-,-,-,-,61,825,865.161 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
01.06.15,qual.,male,Axel Michon,Pavel Staubert,"6-4, 3-6, 6-3",Prostejov Challenger,Clay,56/79 (71%),48/89 (54%),42/56 (75%),35/48 (73%),14/23 (61%),24/41 (59%),2/9 (22%),1/3 (33%),30/89 (34%),23/79 (29%),86/168 (51%),82/168 (49%),0,3,1,8,France,"16.12.90, 24 years",176 cm,63 kg,-,Left-handed,318,146,215.227 $,Czech Republic,"11.01.96, 19 years",-,-,-,-,-,-,4.425 $,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03.06.15,1/4,male,Sergey Betov/Mikhail Elgin,Martin Emmrich/Andreas Siljestrom,"7-5, 4-6, 10-7",Prostejov Challenger,Clay,43/73 (59%),37/67 (55%),28/43 (65%),25/37 (68%),18/30 (60%),15/30 (50%),4/11 (36%),4/7 (57%),27/67 (40%),27/73 (37%),73/140 (52%),67/140 (48%),2,4,5,1,Belarus,"15.10.87, 27 years",-,-,-,-,-,-,-,Russia,"14.10.81, 33 years",183 cm,78 kg,1999,Right-handed,-,-,-,Germany,"17.12.84, 30 years",184 cm,87 kg,-,Left-handed,-,-,-,Sweden,"21.07.81, 33 years",-,-,-,-,-,-,-
01.06.15,1st round,male,Nicholas Monroe/Artem Sitak,Roman Jebavy/Jiri Vesely,"6-4, 2-6, 10-5",Prostejov Challenger,Clay,37/57 (65%),37/58 (64%),26/37 (70%),25/37 (68%),8/20 (40%),11/21 (52%),2/4 (50%),3/7 (43%),22/58 (38%),23/57 (40%),56/115 (49%),59/115 (51%),3,3,3,1,USA,"12.04.82, 33 years",-,-,-,-,-,-,-,New Zeland,"08.02.86, 29 years",180 cm,71 kg,-,Right-handed,-,-,-,Czech Republic,"16.11.89, 25 years",184 cm,80 kg,-,Right-handed,-,-,-,Czech Republic,"10.07.93, 21 years",-,-,-,-,-,-,-
01.06.15,1st round,male,Mateusz Kowalczyk/Igor Zelenay,Evgeny Karlovskiy/Michal Konecny,"6-2, 7-64",Prostejov Challenger,Clay,28/56 (50%),41/64 (64%),25/28 (89%),30/41 (73%),21/28 (75%),12/23 (52%),-,-,22/64 (34%),10/56 (18%),68/120 (57%),52/120 (43%),3,3,3,4,Poland,"03.05.87, 28 years",-,-,-,-,-,-,-,Slovakia,"02.10.82, 32 years",-,-,-,-,-,-,-,Russia,"07.08.94, 20 years",-,-,-,-,-,-,-,Czech Republic,"13.10.89, 25 years",-,-,-,-,-,-,-
